time_since_start,project,redis_queue_size,postgres_events,postgres_pipeline_entity_activity_count,postgres_pipeline_global_stats_latest_row
119.387,yellow-goat,1985045,18899,28708,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 52, 49, 85559, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 1, 17, 11, 4, 44, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 38, tzinfo=datetime.timezone.utc), 'period_requests': 103, 'period_responses': 1031, 'running_total_requests': 6490, 'running_total_responses': 3439, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
121.541,yellow-goat,1983364,18899,33307,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 52, 53, 17709, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 1, 13, 23, 52, 21, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 37, tzinfo=datetime.timezone.utc), 'period_requests': 19, 'period_responses': 1084, 'running_total_requests': 6509, 'running_total_responses': 4523, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
123.686,yellow-goat,1981393,22401,33307,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 52, 53, 17709, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 1, 13, 23, 52, 21, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 37, tzinfo=datetime.timezone.utc), 'period_requests': 19, 'period_responses': 1084, 'running_total_requests': 6509, 'running_total_responses': 4523, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
125.808,yellow-goat,1979829,22401,38134,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 52, 57, 247959, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 1, 6, 0, 51, 5, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 33, tzinfo=datetime.timezone.utc), 'period_requests': 575, 'period_responses': 881, 'running_total_requests': 7084, 'running_total_responses': 5404, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
127.956,yellow-goat,1977858,25936,38134,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 52, 57, 247959, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 1, 6, 0, 51, 5, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 33, tzinfo=datetime.timezone.utc), 'period_requests': 575, 'period_responses': 881, 'running_total_requests': 7084, 'running_total_responses': 5404, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
130.150,yellow-goat,1976374,25936,42863,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 1, 515470, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 2, 1, 8, 4, 51, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 37, tzinfo=datetime.timezone.utc), 'period_requests': 731, 'period_responses': 622, 'running_total_requests': 7815, 'running_total_responses': 6026, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
132.322,yellow-goat,1974088,29391,42863,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 1, 515470, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 2, 1, 8, 4, 51, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 37, tzinfo=datetime.timezone.utc), 'period_requests': 731, 'period_responses': 622, 'running_total_requests': 7815, 'running_total_responses': 6026, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
134.481,yellow-goat,1972809,29391,48066,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 5, 537882, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 2, 11, 14, 7, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 36, tzinfo=datetime.timezone.utc), 'period_requests': 717, 'period_responses': 962, 'running_total_requests': 8532, 'running_total_responses': 6988, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
136.699,yellow-goat,1970433,32956,48066,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 5, 537882, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 2, 11, 14, 7, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 36, tzinfo=datetime.timezone.utc), 'period_requests': 717, 'period_responses': 962, 'running_total_requests': 8532, 'running_total_responses': 6988, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
138.841,yellow-goat,1969305,32956,53164,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 9, 797464, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 2, 15, 8, 42, 1, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 36, tzinfo=datetime.timezone.utc), 'period_requests': 810, 'period_responses': 819, 'running_total_requests': 9342, 'running_total_responses': 7807, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
141.018,yellow-goat,1966901,36460,53164,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 9, 797464, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 2, 15, 8, 42, 1, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 36, tzinfo=datetime.timezone.utc), 'period_requests': 810, 'period_responses': 819, 'running_total_requests': 9342, 'running_total_responses': 7807, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
143.181,yellow-goat,1965928,36460,58009,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 14, 84424, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 2, 23, 22, 10, 30, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 32, tzinfo=datetime.timezone.utc), 'period_requests': 675, 'period_responses': 843, 'running_total_requests': 10017, 'running_total_responses': 8650, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
